,7Networks_LH_Vis_1,7Networks_LH_Vis_2,7Networks_LH_Vis_3,7Networks_LH_Vis_4,7Networks_LH_Vis_5,7Networks_LH_Vis_6,7Networks_LH_Vis_7,7Networks_LH_Vis_8,7Networks_LH_Vis_9,7Networks_LH_Vis_10,7Networks_LH_Vis_11,7Networks_LH_Vis_12,7Networks_LH_Vis_13,7Networks_LH_Vis_14,7Networks_LH_SomMot_1,7Networks_LH_SomMot_2,7Networks_LH_SomMot_3,7Networks_LH_SomMot_4,7Networks_LH_SomMot_5,7Networks_LH_SomMot_6,7Networks_LH_SomMot_7,7Networks_LH_SomMot_8,7Networks_LH_SomMot_9,7Networks_LH_SomMot_10,7Networks_LH_SomMot_11,7Networks_LH_SomMot_12,7Networks_LH_SomMot_13,7Networks_LH_SomMot_14,7Networks_LH_SomMot_15,7Networks_LH_SomMot_16,7Networks_LH_DorsAttn_Post_1,7Networks_LH_DorsAttn_Post_2,7Networks_LH_DorsAttn_Post_3,7Networks_LH_DorsAttn_Post_4,7Networks_LH_DorsAttn_Post_5,7Networks_LH_DorsAttn_Post_6,7Networks_LH_DorsAttn_Post_7,7Networks_LH_DorsAttn_Post_8,7Networks_LH_DorsAttn_Post_9,7Networks_LH_DorsAttn_Post_10,7Networks_LH_DorsAttn_FEF_1,7Networks_LH_DorsAttn_FEF_2,7Networks_LH_DorsAttn_PrCv_1,7Networks_LH_SalVentAttn_ParOper_1,7Networks_LH_SalVentAttn_ParOper_2,7Networks_LH_SalVentAttn_ParOper_3,7Networks_LH_SalVentAttn_FrOperIns_1,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_SalVentAttn_FrOperIns_4,7Networks_LH_SalVentAttn_PFCl_1,7Networks_LH_SalVentAttn_Med_1,7Networks_LH_SalVentAttn_Med_2,7Networks_LH_SalVentAttn_Med_3,7Networks_LH_Limbic_OFC_1,7Networks_LH_Limbic_OFC_2,7Networks_LH_Limbic_TempPole_1,7Networks_LH_Limbic_TempPole_2,7Networks_LH_Limbic_TempPole_3,7Networks_LH_Limbic_TempPole_4,7Networks_LH_Cont_Par_1,7Networks_LH_Cont_Par_2,7Networks_LH_Cont_Par_3,7Networks_LH_Cont_Temp_1,7Networks_LH_Cont_OFC_1,7Networks_LH_Cont_PFCl_1,7Networks_LH_Cont_PFCl_2,7Networks_LH_Cont_PFCl_3,7Networks_LH_Cont_PFCl_4,7Networks_LH_Cont_PFCl_5,7Networks_LH_Cont_pCun_1,7Networks_LH_Cont_Cing_1,7Networks_LH_Cont_Cing_2,7Networks_LH_Default_Temp_1,7Networks_LH_Default_Temp_2,7Networks_LH_Default_Temp_3,7Networks_LH_Default_Temp_4,7Networks_LH_Default_Temp_5,7Networks_LH_Default_Par_1,7Networks_LH_Default_Par_2,7Networks_LH_Default_Par_3,7Networks_LH_Default_Par_4,7Networks_LH_Default_PFC_1,7Networks_LH_Default_PFC_2,7Networks_LH_Default_PFC_3,7Networks_LH_Default_PFC_4,7Networks_LH_Default_PFC_5,7Networks_LH_Default_PFC_6,7Networks_LH_Default_PFC_7,7Networks_LH_Default_PFC_8,7Networks_LH_Default_PFC_9,7Networks_LH_Default_PFC_10,7Networks_LH_Default_PFC_11,7Networks_LH_Default_PFC_12,7Networks_LH_Default_PFC_13,7Networks_LH_Default_pCunPCC_1,7Networks_LH_Default_pCunPCC_2,7Networks_LH_Default_pCunPCC_3,7Networks_LH_Default_pCunPCC_4,7Networks_LH_Default_PHC_1,7Networks_RH_Vis_1,7Networks_RH_Vis_2,7Networks_RH_Vis_3,7Networks_RH_Vis_4,7Networks_RH_Vis_5,7Networks_RH_Vis_6,7Networks_RH_Vis_7,7Networks_RH_Vis_8,7Networks_RH_Vis_9,7Networks_RH_Vis_10,7Networks_RH_Vis_11,7Networks_RH_Vis_12,7Networks_RH_Vis_13,7Networks_RH_Vis_14,7Networks_RH_Vis_15,7Networks_RH_SomMot_1,7Networks_RH_SomMot_2,7Networks_RH_SomMot_3,7Networks_RH_SomMot_4,7Networks_RH_SomMot_5,7Networks_RH_SomMot_6,7Networks_RH_SomMot_7,7Networks_RH_SomMot_8,7Networks_RH_SomMot_9,7Networks_RH_SomMot_10,7Networks_RH_SomMot_11,7Networks_RH_SomMot_12,7Networks_RH_SomMot_13,7Networks_RH_SomMot_14,7Networks_RH_SomMot_15,7Networks_RH_SomMot_16,7Networks_RH_SomMot_17,7Networks_RH_SomMot_18,7Networks_RH_SomMot_19,7Networks_RH_DorsAttn_Post_1,7Networks_RH_DorsAttn_Post_2,7Networks_RH_DorsAttn_Post_3,7Networks_RH_DorsAttn_Post_4,7Networks_RH_DorsAttn_Post_5,7Networks_RH_DorsAttn_Post_6,7Networks_RH_DorsAttn_Post_7,7Networks_RH_DorsAttn_Post_8,7Networks_RH_DorsAttn_Post_9,7Networks_RH_DorsAttn_Post_10,7Networks_RH_DorsAttn_FEF_1,7Networks_RH_DorsAttn_FEF_2,7Networks_RH_DorsAttn_PrCv_1,7Networks_RH_SalVentAttn_TempOccPar_1,7Networks_RH_SalVentAttn_TempOccPar_2,7Networks_RH_SalVentAttn_TempOccPar_3,7Networks_RH_SalVentAttn_PrC_1,7Networks_RH_SalVentAttn_FrOperIns_1,7Networks_RH_SalVentAttn_FrOperIns_2,7Networks_RH_SalVentAttn_FrOperIns_3,7Networks_RH_SalVentAttn_FrOperIns_4,7Networks_RH_SalVentAttn_Med_1,7Networks_RH_SalVentAttn_Med_2,7Networks_RH_SalVentAttn_Med_3,7Networks_RH_Limbic_OFC_1,7Networks_RH_Limbic_OFC_2,7Networks_RH_Limbic_OFC_3,7Networks_RH_Limbic_TempPole_1,7Networks_RH_Limbic_TempPole_2,7Networks_RH_Limbic_TempPole_3,7Networks_RH_Cont_Par_1,7Networks_RH_Cont_Par_2,7Networks_RH_Cont_Par_3,7Networks_RH_Cont_Temp_1,7Networks_RH_Cont_PFCv_1,7Networks_RH_Cont_PFCl_1,7Networks_RH_Cont_PFCl_2,7Networks_RH_Cont_PFCl_3,7Networks_RH_Cont_PFCl_4,7Networks_RH_Cont_PFCl_5,7Networks_RH_Cont_PFCl_6,7Networks_RH_Cont_PFCl_7,7Networks_RH_Cont_pCun_1,7Networks_RH_Cont_Cing_1,7Networks_RH_Cont_Cing_2,7Networks_RH_Cont_PFCmp_1,7Networks_RH_Cont_PFCmp_2,7Networks_RH_Default_Par_1,7Networks_RH_Default_Par_2,7Networks_RH_Default_Par_3,7Networks_RH_Default_Temp_1,7Networks_RH_Default_Temp_2,7Networks_RH_Default_Temp_3,7Networks_RH_Default_Temp_4,7Networks_RH_Default_Temp_5,7Networks_RH_Default_PFCv_1,7Networks_RH_Default_PFCdPFCm_1,7Networks_RH_Default_PFCdPFCm_2,7Networks_RH_Default_PFCdPFCm_3,7Networks_RH_Default_PFCdPFCm_4,7Networks_RH_Default_PFCdPFCm_5,7Networks_RH_Default_PFCdPFCm_6,7Networks_RH_Default_PFCdPFCm_7,7Networks_RH_Default_pCunPCC_1,7Networks_RH_Default_pCunPCC_2,7Networks_RH_Default_pCunPCC_3
7Networks_LH_Default_pCunPCC_2,16.0,11.0,8.0,8.0,6.0,317.5,12.0,8.0,5.0,45.0,12.0,43.0,114.5,35.5,39.0,55.0,5.0,4.0,2.0,2.0,1.0,193.5,1.0,0.0,2.0,1.0,1.0,2.0,18.0,1.0,16.5,9.0,14.0,1.0,0.0,1.0,104.0,10.0,217.0,12.0,1.0,3.0,3.0,15.0,4.0,16.0,54.0,5.0,2.0,16.0,12.0,1420.0,118.0,41.5,16.0,131.5,81.0,22.5,10.5,6.0,17.5,11.0,3.0,15.0,4.0,12.0,15.0,13.0,12.0,2.0,2614.5,3845.0,799.0,29.0,15.0,40.0,17.0,21.0,2.0,24.0,12.0,16.0,10.0,234.0,5.0,221.0,19.0,1098.5,660.0,1725.0,138.0,559.5,7.0,8.0,112.0,5469.5,0.0,5139.0,5496.5,217.5,7.0,7.0,8.0,2.0,6.0,22.0,17.0,16.0,6.0,8.0,12.0,38.0,26.0,82.5,38.0,30.0,30.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,9.0,0.0,5.0,3.0,7.0,4.0,36.0,19.0,5.0,15.0,5.0,1.0,3.0,0.0,217.5,5.0,104.0,262.0,65.0,1.0,5.0,9.0,2.0,14.0,13.0,2.0,6.0,36.0,0.0,7.0,31.0,50.0,42.5,21.0,7.0,52.5,6.0,14.0,5.0,21.5,11.0,20.0,15.0,1.0,8.0,12.0,7.0,7.0,15.0,8.0,10.0,257.5,151.0,14.0,40.0,109.0,22.0,10.0,20.5,19.0,26.0,31.0,9.0,7.0,8.0,53.0,24.0,12.0,123.5,59.0,12.0,7.0,91.5,435.5,522.5
7Networks_LH_Default_pCunPCC_3,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,554.0,0.0,0.0,0.0,0.0,1.0,1.0,123.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,310.5,18.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,4.0,4.0,1162.0,1911.5,35.0,5.0,52.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,3.0,0.0,126.5,1615.5,848.5,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.5,104.0,1.0,77.5,5.0,465.0,209.5,830.0,41.0,177.5,2.0,3.0,53.0,233.0,5139.0,0.0,3252.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,12.0,0.0,2.0,3.0,6.0,4.0,40.0,34.0,5.0,0.0,0.0,1.0,1.0,0.0,11.0,1.0,9.0,79.0,33.0,1.0,2.0,4.0,0.0,1.0,3.0,1.0,0.0,2.5,0.0,2.0,13.0,48.0,31.0,6.0,1.0,18.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,4.0,2.0,2.0,5.0,2.5,4.0,7.0,42.0,7.0,12.0,42.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,18.0,8.0,4.0,41.0,20.0,4.0,3.0,3.0,31.0,58.0
7Networks_LH_Default_pCunPCC_4,4.0,7.0,6.0,2.0,4.0,69.5,7.0,8.0,3.0,8.0,11.0,8.0,43.5,25.5,53.0,93.5,11.0,8.0,4.5,4.0,3.0,707.5,2.0,1.0,7.0,3.0,4.0,7.0,87.0,2.0,18.0,13.0,22.0,3.0,1.0,3.0,195.0,25.0,3367.5,39.5,3.0,8.0,6.0,30.0,11.5,43.0,64.0,5.0,3.0,29.0,11.0,1594.5,1601.0,132.0,6.0,45.0,27.0,22.0,5.0,7.0,43.0,29.0,11.0,22.0,3.0,8.0,9.0,11.0,15.0,4.0,1700.5,1716.5,298.0,31.0,22.0,57.0,25.0,35.5,3.0,43.0,23.0,39.0,8.0,79.0,4.0,78.0,22.0,411.5,236.5,834.0,79.0,346.5,11.0,12.0,169.5,510.5,5496.5,3252.5,0.0,42.0,8.0,8.0,8.0,2.0,6.0,14.0,24.0,10.0,3.5,4.0,14.0,24.0,12.0,57.5,45.0,75.5,91.0,5.0,11.0,5.0,3.0,9.0,11.0,10.0,5.0,37.0,3.0,24.0,13.0,38.0,16.0,185.0,115.5,29.0,22.0,11.0,6.0,20.0,3.0,385.0,19.0,247.5,952.5,294.5,5.0,10.0,18.0,8.0,53.0,64.0,6.0,11.0,71.0,1.0,15.0,52.5,235.0,99.0,9.0,7.0,18.5,8.0,23.0,7.0,90.0,50.5,41.0,38.0,2.0,6.0,6.0,5.0,9.0,9.0,6.0,19.0,262.0,321.0,21.0,35.0,107.0,37.0,35.0,62.0,32.0,54.0,67.0,26.0,21.0,10.0,18.0,13.0,9.0,55.0,41.0,12.0,9.0,93.5,657.0,1163.5
7Networks_LH_Default_PHC_1,3789.0,1128.0,533.0,760.5,90.0,1113.0,231.0,205.0,47.0,1063.0,171.0,222.0,536.5,181.0,20.0,22.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2264.5,31.0,18.5,0.0,0.0,0.0,46.5,4.0,8.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,31.0,3.0,0.0,4.0,2.0,23.0,1.0,2.0,13.0,35.0,3836.0,1833.5,393.0,12.0,5.0,6.0,1.0,23.0,15.0,7.0,3.0,3.0,5.0,4.0,309.5,40.0,6.0,213.0,33.0,49.0,12.0,10.0,3.0,78.0,5.0,18.0,25.5,5.0,6.0,21.0,5.0,15.0,15.0,24.0,5.0,12.0,7.0,1.0,5.0,1177.5,217.5,9.0,42.0,0.0,1.0,3.0,4.0,3.0,2.0,14.0,4.0,7.0,7.0,6.0,2.0,20.0,14.0,26.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4.0,0.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,12.0,14.5,16.0
7Networks_RH_Vis_1,1.0,4.0,3.0,2.0,8.0,1.0,15.0,2.0,7.0,10.0,4.0,7.0,44.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,8.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,7.0,0.0,8.0,1.0,0.0,2974.0,5610.0,175.5,2309.5,498.0,59.0,648.5,116.0,27.0,1115.5,915.0,66.5,377.5,296.0,27.0,39.0,2.0,2.0,3.0,1.0,12.0,0.0,7.0,18.0,0.0,3.0,5.0,7.0,6.0,3.0,1.0,1.0,1.0,10755.0,733.0,1.0,3.0,1.0,60.0,5.0,44.5,9.0,9.0,10.0,10.0,25.5,13.0,23.0,7.5,13.0,27.0,72.5,1.0,9.0,0.5,0.0,6.0,24.0,36.0,14.0,863.0,5906.0,1260.5,15.0,6.5,31.0,514.0,8.0,30.0,5.0,8.0,24.0,6.0,11.0,80.0,41.0,3.0,0.0,0.0,5.0,550.0,70.0,80.0,264.5,347.0,109.0,35.0,21.0,16.0,1.0,0.0,0.0,3.0,4.0,10.0,3.0,34.0,12.0,10.0
7Networks_RH_Vis_2,2.0,5.0,2.0,5.0,7.0,2.0,18.0,1.0,7.0,22.0,3.0,10.0,53.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,12.0,7.0,0.0,8.0,3.0,2974.0,0.0,4803.5,2509.0,564.0,518.5,2216.0,324.0,846.5,561.0,322.5,610.0,474.0,437.0,93.0,11.0,15.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,491.0,69.0,0.0,0.0,0.0,44.0,1.0,14.0,4.0,2.0,1.0,1.0,3.0,2.0,8.0,2.0,1.0,24.0,33.0,1.0,2.0,14.0,1.0,3.0,53.0,68.5,32.0,1017.0,1450.0,2268.5,4.0,1.0,8.0,35.0,10.0,63.0,4.0,1.0,2.0,1.0,1.0,6.0,200.0,25.0,6.0,21.0,10.5,56.5,7.0,10.0,386.5,153.5,48.0,14.0,7.0,11.5,6.0,11.0,6.0,20.0,4.0,1.0,0.0,808.0,189.5,34.0
7Networks_RH_Vis_3,4.0,13.0,6.0,10.0,19.0,2.0,72.0,3.0,20.0,47.5,8.0,23.0,134.0,35.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,3.0,0.0,0.0,0.0,10.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,0.0,1.5,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,8.0,0.0,8.0,4.0,5610.0,4803.5,0.0,9183.5,4841.0,14945.5,472.0,9416.5,3003.5,193.0,1170.0,4081.5,395.0,776.5,161.0,18.0,28.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,4036.5,122.5,0.0,1.0,0.0,40.0,2.0,26.0,9.0,6.0,1.0,2.0,6.0,9.0,22.0,6.0,2.0,291.0,229.0,8.0,13.0,0.0,0.0,2.0,225.0,455.0,161.5,733.5,1544.5,274.5,11.0,3.0,16.0,174.5,114.0,338.0,25.0,6.0,5.0,5.0,2.0,12.0,47.0,4.0,0.0,1.0,2.0,104.0,20.0,25.0,1538.0,958.0,308.0,81.0,29.0,93.5,10.0,1.0,0.0,26.0,5.0,2.0,1.0,75.0,15.0,10.0
7Networks_RH_Vis_4,4.0,7.0,2.0,17.0,8.0,2.0,36.5,1.0,8.0,60.0,3.0,15.0,74.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,2.0,3.0,175.5,2509.0,9183.5,0.0,88.0,2997.5,4001.5,158.0,18595.5,1176.0,51.0,698.0,2269.5,699.5,19.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,11.0,0.0,0.0,0.0,8.5,0.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,54.0,31.0,1.0,2.0,0.0,0.0,0.0,57.0,105.0,39.0,170.5,288.5,94.0,2.0,0.0,3.0,26.0,23.0,76.0,5.5,1.0,1.0,1.0,0.0,2.0,26.5,1.0,0.0,0.0,1.0,14.0,3.0,4.0,345.0,179.5,43.0,12.0,4.0,19.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,93.0,9.0,3.0
7Networks_RH_Vis_5,1.0,6.0,4.0,2.0,12.0,1.0,26.0,2.0,12.0,18.0,5.0,14.0,80.5,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,9.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,6.0,0.0,6.0,2.0,2309.5,564.0,4841.0,88.0,0.0,452.5,36.0,9018.5,82.0,24.5,11940.5,6036.5,95.0,1172.5,658.5,31.0,44.0,1.0,2.0,1.0,0.0,3.0,0.0,2.0,5.0,0.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0,1.0,11048.5,5534.0,0.0,1.0,0.0,76.0,3.0,41.5,8.0,6.0,4.0,4.0,9.0,11.0,22.0,6.0,4.0,95.5,180.0,2.0,7.0,0.0,0.0,3.0,45.0,96.0,29.0,263.0,770.5,99.5,9.0,3.0,23.0,192.0,25.0,67.0,7.0,4.0,6.0,4.0,3.0,25.0,41.5,2.0,0.0,0.0,2.0,554.0,23.5,28.0,442.5,396.0,249.0,72.0,32.0,23.0,2.0,0.0,0.0,6.0,3.0,4.0,1.0,29.0,6.0,8.0
7Networks_RH_Vis_6,18.0,103.0,27.5,48.0,119.0,11.0,514.5,14.0,125.0,234.0,40.0,119.0,766.0,189.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,12.0,0.0,0.0,0.0,33.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.5,1.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,5.0,0.0,7.0,3.0,7.0,1.0,1.0,0.0,14.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,22.0,0.0,14.0,14.0,498.0,518.5,14945.5,2997.5,452.5,0.0,547.0,24332.0,8072.5,778.5,203.5,18173.0,902.0,673.0,76.0,22.0,33.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.5,1.0,0.0,0.0,0.0,420.5,54.0,0.0,1.0,0.0,44.0,2.0,28.5,10.0,5.0,1.0,1.0,5.0,11.0,26.0,7.0,1.0,386.0,446.0,9.0,15.0,0.0,0.0,1.0,167.0,415.0,132.5,382.5,779.0,95.0,12.0,3.0,18.5,202.0,121.0,290.5,26.0,7.0,4.0,6.0,1.0,8.0,68.0,5.0,0.0,0.0,2.0,84.0,23.0,30.0,1313.0,998.0,512.0,114.0,40.0,104.5,6.0,1.0,0.0,27.0,6.0,1.0,0.0,129.0,17.0,12.0
7Networks_RH_Vis_7,4.0,10.0,4.0,9.5,13.0,4.0,37.0,2.0,15.0,51.0,6.0,23.0,116.0,26.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,14.5,2.0,24.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,6.0,4.0,3.0,0.0,7.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,39.0,13.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,12.0,1.0,3.0,9.0,4.0,5.0,9.0,1.0,2.0,7.0,31.0,17.0,1.0,24.0,4.0,59.0,2216.0,472.0,4001.5,36.0,547.0,0.0,90.0,2667.5,4725.0,30.0,383.0,1819.5,784.0,42.0,14.0,14.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,26.0,6.0,0.0,0.0,0.0,73.5,0.0,10.0,7.0,1.0,0.0,0.0,2.0,1.0,6.0,2.0,0.0,9.0,23.0,0.0,3.0,97.5,5.0,12.0,14.0,16.0,12.0,99.0,85.5,366.0,4.0,1.0,5.0,9.0,3.0,11.5,2.0,2.0,2.0,2.0,1.0,1.0,476.0,222.0,49.0,172.5,74.5,12.0,3.0,5.0,62.0,35.0,25.0,6.0,4.0,6.0,21.0,96.5,44.0,128.5,18.0,1.0,1.0,2669.5,654.5,112.0
7Networks_RH_Vis_8,9.0,35.5,18.0,15.0,70.0,6.0,187.0,9.0,75.0,120.5,26.0,77.0,470.5,127.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,9.0,0.0,0.0,0.0,23.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,84.5,4.0,0.0,4.0,2.0,4.0,1.0,1.0,0.0,10.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,16.0,0.0,10.0,7.0,648.5,324.0,9416.5,158.0,9018.5,24332.0,90.0,0.0,250.0,143.5,6328.5,12593.0,177.5,535.0,101.0,24.0,34.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,806.5,83.0,0.0,0.0,0.0,38.0,2.0,24.0,8.0,5.0,1.0,1.0,4.0,9.0,23.0,6.0,1.0,265.0,409.0,5.0,10.0,0.0,0.0,1.0,79.0,209.5,60.0,234.0,551.5,52.0,9.0,3.0,15.0,165.0,65.0,139.0,12.0,4.0,3.0,3.5,1.0,7.0,52.5,3.0,0.0,0.0,1.0,74.0,18.0,23.0,825.0,698.5,493.0,111.0,39.0,54.0,3.0,0.0,0.0,13.0,3.0,1.0,0.0,69.0,10.0,9.0
